Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),P_CO2 (Pa),P_H2O (Pa),Albedo,Recirculation_Factor,Surface_Temp (K),Status
run_19,1007.7827308718753,M5,6371000.0,5.972e+24,100000.0,597.3647984905565,8603.972194103511,0.30400354694734655,0.666,336.275,Success
run_20,1691.5825658504116,M5,6371000.0,5.972e+24,100000.0,8347.283392150288,0.5993909741741758,0.4286321379257931,0.666,377.749,Success
run_11,562.5918948090904,M5,6371000.0,5.972e+24,100000.0,0.7813188884260882,61.672305853143875,0.32907429113772974,0.666,285.23,Success
run_24,1395.3582795671484,M5,6371000.0,5.972e+24,100000.0,15.797034890765168,58.11285923533656,0.410314989285569,0.666,357.804,Success
run_23,678.2527344756302,M5,6371000.0,5.972e+24,100000.0,23977.04016828412,1090.362956809314,0.10605270380149681,0.666,306.515,Success
run_22,1888.7095628455704,M5,6371000.0,5.972e+24,100000.0,2440.3741995961013,1.0247544532627904,0.13901580660895013,0.666,389.51,Success
run_21,600.1698944755784,M5,6371000.0,5.972e+24,100000.0,8.934554260559626,6695.011739461127,0.24597688028514927,0.666,294.383,Success
run_25,256.3058580783829,M5,6371000.0,5.972e+24,100000.0,13.423153097783969,67.94539402956838,0.12991428578678407,0.666,234.973,Success
run_27,1726.812908646508,M5,6371000.0,5.972e+24,100000.0,2251.3278882692584,0.3989659669951722,0.4988135835511922,0.666,377.205,Success
run_26,481.25706885924575,M5,6371000.0,5.972e+24,100000.0,34865.24059465975,2097.551661072118,0.21724912899482526,0.666,281.189,Success
run_28,1048.120343772176,M5,6371000.0,5.972e+24,100000.0,522.3304849670925,90613.70085444531,0.48132500881202833,0.666,343.526,Success
run_29,588.7071033135818,M5,6371000.0,5.972e+24,100000.0,7.518150367640887,0.45026193313396556,0.42919808763169004,0.666,288.357,Success
run_30,1114.5340102773532,M5,6371000.0,5.972e+24,100000.0,13622.533896402254,3.069460261154227,0.25441417216302625,0.666,342.965,Success
run_32,516.6828126137113,M5,6371000.0,5.972e+24,100000.0,1.6082775976124446,71.93882564822091,0.039738718658654346,0.666,279.95,Success
run_33,1710.8997615516005,M5,6371000.0,5.972e+24,100000.0,0.5078365092975871,17037.7097142866,0.16695074660155748,0.666,386.833,Success
run_34,1765.311410460202,M5,6371000.0,5.972e+24,100000.0,11.236500574997002,20.720909116742664,0.48611462154813906,0.666,379.172,Success
run_35,979.3965939357479,M5,6371000.0,5.972e+24,100000.0,345.5188728577791,5.836233444211328,0.4570416660184504,0.666,327.281,Success
run_37,1778.7879720003787,M5,6371000.0,5.972e+24,100000.0,0.7591439109990057,21.814944308508046,0.4388612081398328,0.666,380.106,Success
run_31,1461.8631458746906,M5,6371000.0,5.972e+24,100000.0,4542.794127436582,5577.014949228644,0.26146021719440343,0.666,370.132,Success
run_36,1094.4018967658303,M5,6371000.0,5.972e+24,100000.0,27132.819917918478,25.596280080966487,0.3276483426487982,0.666,341.842,Success
run_38,1713.0386602354135,M5,6371000.0,5.972e+24,100000.0,25.984288053660244,96.48406348102107,0.20094282075010303,0.666,377.85,Success
run_39,1879.083807821464,M5,6371000.0,5.972e+24,100000.0,8997.330976593297,1.0789161074787197,0.43735518182567606,0.666,387.792,Success
run_40,1277.6060910131862,M5,6371000.0,5.972e+24,100000.0,4.010119653259052,3965.584227305483,0.28210727182688744,0.666,354.05,Success
run_41,1886.104700629744,M5,6371000.0,5.972e+24,100000.0,46.80009033653267,51.73734598953519,0.46045284582389817,0.666,385.52,Success
run_42,792.3754964816986,M5,6371000.0,5.972e+24,100000.0,1225.4251306606056,80.84162384782404,0.15999179539088224,0.666,312.978,Success
run_43,1074.9741343822648,M5,6371000.0,5.972e+24,100000.0,719.650056550891,62635.534494910375,0.09338368301268336,0.666,353.049,Success
run_45,1409.735953867235,M5,6371000.0,5.972e+24,100000.0,0.3120330858075525,15.619333240722932,0.35557924350891673,0.666,358.812,Success
run_44,1864.278777479679,M5,6371000.0,5.972e+24,100000.0,2501.2500606720446,234.42178995574162,0.4361354446578706,0.666,385.492,Success
run_47,519.5702324127104,M5,6371000.0,5.972e+24,100000.0,1291.4727029830449,2469.6316270298125,0.4515936671994273,0.666,279.942,Success
run_46,188.13529479075999,M5,6371000.0,5.972e+24,100000.0,7470.5219277707065,219.49142555278027,0.36960839914501925,0.666,218.623,Success
run_48,1308.5012499255388,M5,6371000.0,5.972e+24,100000.0,17551.689135452918,12336.918369619352,0.3158715175015041,0.666,362.611,Success
run_49,155.93905035506137,M5,6371000.0,5.972e+24,100000.0,14686.144211074447,0.10612182657018625,0.0823700876131822,0.666,209.842,Success
run_50,191.29893794883918,M5,6371000.0,5.972e+24,100000.0,0.408210128801222,221.49079329845932,0.2260372800846268,0.666,218.317,Success
run_51,351.87108376758,M5,6371000.0,5.972e+24,100000.0,62283.773556726526,50.581968799815655,0.08365206170971293,0.666,260.021,Success
run_53,1253.5906809792275,M5,6371000.0,5.972e+24,100000.0,32212.790090294002,4.7457120334195535,0.06694044042429544,0.666,356.17,Success
run_54,775.9601326371818,M5,6371000.0,5.972e+24,100000.0,0.3676782876798641,96444.31546167216,0.19074174179367215,0.666,322.713,Success
run_52,1423.1885847879837,M5,6371000.0,5.972e+24,100000.0,9466.275063739895,1050.8712247753674,0.03669154194117,0.666,368.118,Success
run_55,1736.676585876205,M5,6371000.0,5.972e+24,100000.0,1192.3324119537149,630.6065339537994,0.30631737555201977,0.666,380.611,Success
run_57,1105.788969692411,M5,6371000.0,5.972e+24,100000.0,21.274574084405018,7.079332051671096,0.27621139579628123,0.666,337.921,Success
run_56,1352.5486378205908,M5,6371000.0,5.972e+24,100000.0,0.1645602261298633,2.070125947848586,0.24880249819244354,0.666,355.145,Success
run_58,629.2641611274969,M5,6371000.0,5.972e+24,100000.0,44.049440687632575,0.31755900851457086,0.41733869871878543,0.666,293.249,Success
run_59,1901.9562301402484,M5,6371000.0,5.972e+24,100000.0,1439.956477378486,3414.186109561423,0.017280763981278844,0.666,396.876,Success
run_60,2024.1578600888488,M5,6371000.0,5.972e+24,100000.0,1.8740636453832662,1381.3985613274372,0.07251830493390557,0.666,397.024,Success
run_61,1902.9483664629465,M5,6371000.0,5.972e+24,100000.0,0.21311503405434093,1120.2823353464134,0.46321567454333573,0.666,386.82,Success
run_62,1954.4935497250108,M5,6371000.0,5.972e+24,100000.0,13.784001527152899,579.1163976485756,0.20654466782674336,0.666,391.712,Success
run_63,932.9511345144974,M5,6371000.0,5.972e+24,100000.0,43316.35455078068,259.21997544653294,0.14012702285448173,0.666,331.622,Success
run_64,1005.2376818038484,M5,6371000.0,5.972e+24,100000.0,5107.607201450276,3.1729504638639168,0.25188794516199564,0.666,332.831,Success
run_67,743.2591551076532,M5,6371000.0,5.972e+24,100000.0,1.0450853326301168,103.1067414757595,0.14866401961405673,0.666,306.452,Success
run_65,1937.1236252977624,M5,6371000.0,5.972e+24,100000.0,1136.672871565964,3121.717328935969,0.15594259453139594,0.666,396.426,Success
run_66,1456.209920983628,M5,6371000.0,5.972e+24,100000.0,11539.115627602587,0.46764427057564345,0.0030923976348193787,0.666,368.066,Success
run_68,315.46734433437916,M5,6371000.0,5.972e+24,100000.0,0.48937858610532015,1667.1699681466635,0.05212735614900892,0.666,249.734,Success
run_69,275.42431411785765,M5,6371000.0,5.972e+24,100000.0,0.7034837377418864,268.2995648597782,0.23599228505056227,0.666,239.144,Success
run_70,410.39045998999035,M5,6371000.0,5.972e+24,100000.0,0.3607279584400374,7661.935553514192,0.3115560871858127,0.666,267.195,Success
run_71,918.3825956905656,M5,6371000.0,5.972e+24,100000.0,35634.800497108365,57.14534152698208,0.06512657672292624,0.666,330.044,Success
run_72,1443.1791409729049,M5,6371000.0,5.972e+24,100000.0,1.1852358889631884,2.2333897588333103,0.04001368912945337,0.666,361.126,Success
run_74,526.0417694742682,M5,6371000.0,5.972e+24,100000.0,51859.13384675693,0.12831271526527238,0.1606438078293503,0.666,286.668,Success
run_73,641.6866201223118,M5,6371000.0,5.972e+24,100000.0,23370.70890043773,5.77403519442855,0.4974156438877756,0.666,296.977,Success
run_75,337.371306997435,M5,6371000.0,5.972e+24,100000.0,0.19458043043102294,20.26519384002702,0.3726064188438519,0.666,250.838,Success
run_77,1872.429786156508,M5,6371000.0,5.972e+24,100000.0,136.3651947354474,0.25010122659585937,0.2939927250460982,0.666,385.705,Success
run_76,676.2010852155544,M5,6371000.0,5.972e+24,100000.0,0.19920853880703845,28721.460234721188,0.31743872789635585,0.666,306.051,Success
run_78,513.0560217443071,M5,6371000.0,5.972e+24,100000.0,1.988493246277495,51222.91882243848,0.4966632219360861,0.666,284.54,Success
run_79,229.79697546287719,M5,6371000.0,5.972e+24,100000.0,10769.503355253297,349.64131391835156,0.16632184135102268,0.666,231.785,Success
run_80,1380.1331058872647,M5,6371000.0,5.972e+24,100000.0,907.7855429439398,75396.08517552592,0.49805439962606646,0.666,367.412,Success
run_82,894.250327891662,M5,6371000.0,5.972e+24,100000.0,9.759220486452088,8.080595152509561,0.3352289348016244,0.666,320.285,Success
run_81,851.3141752339877,M5,6371000.0,5.972e+24,100000.0,433.21758960218546,207.47462491076828,0.06390910455457521,0.666,318.804,Success
run_84,1337.3556889676872,M5,6371000.0,5.972e+24,100000.0,8795.943544436275,2.094469194016581,0.46210593016494994,0.666,355.788,Success
run_83,780.3365485283333,M5,6371000.0,5.972e+24,100000.0,48778.23446073275,15851.397378239548,0.038773822639742765,0.666,325.242,Success
run_86,1321.8408916355127,M5,6371000.0,5.972e+24,100000.0,65.38742911554631,26.7234920786136,0.39804354644346684,0.666,353.09,Success
run_87,1725.6666640584947,M5,6371000.0,5.972e+24,100000.0,0.18788334687517944,86.44316846709596,0.16374005493525423,0.666,378.179,Success
run_85,468.7616335170784,M5,6371000.0,5.972e+24,100000.0,2.2311729170967256,41.602862742268584,0.3664237373381677,0.666,272.393,Success
run_88,537.6563185482765,M5,6371000.0,5.972e+24,100000.0,331.3571892321996,448.5720354322682,0.14181634131814103,0.666,284.223,Success
run_89,1145.5660919736463,M5,6371000.0,5.972e+24,100000.0,227.37608355720266,5.700393042086557,0.3946951473721557,0.666,340.763,Success
run_90,372.0393577217418,M5,6371000.0,5.972e+24,100000.0,199.24541474970695,484.22477339015416,0.021396332006508572,0.666,259.788,Success
run_91,1264.4911961089263,M5,6371000.0,5.972e+24,100000.0,0.6896532423295472,39.54191001369272,0.3858383738494316,0.666,349.134,Success
run_92,1784.1159350621488,M5,6371000.0,5.972e+24,100000.0,1641.8742499479151,94.38727843624372,0.3721188411434092,0.666,381.859,Success
run_94,539.0312916705924,M5,6371000.0,5.972e+24,100000.0,61.854155852615726,32340.897009720993,0.2374242315432412,0.666,290.965,Success
run_95,1527.1462854523488,M5,6371000.0,5.972e+24,100000.0,0.1711129898159527,8810.229139589344,0.27266018731563524,0.666,372.246,Success
run_93,1623.6439815472684,M5,6371000.0,5.972e+24,100000.0,143.83176620594313,302.8419572392564,0.012927690657571654,0.666,374.955,Success
run_97,2037.86022549025,M5,6371000.0,5.972e+24,100000.0,360.99655290553665,2638.232754251806,0.46916636904159464,0.666,394.236,Success
run_96,334.6736009751982,M5,6371000.0,5.972e+24,100000.0,261.6494250189957,73750.92702508619,0.4820866337764542,0.666,257.442,Success
run_98,1684.0126776832415,M5,6371000.0,5.972e+24,100000.0,14357.017654463967,0.3522535796908942,0.31011937920992233,0.666,379.69,Success
run_99,892.3997147273325,M5,6371000.0,5.972e+24,100000.0,264.3925035326494,47.57447446179425,0.08094273238562506,0.666,321.629,Success
run_100,1469.957738717385,M5,6371000.0,5.972e+24,100000.0,0.10094459932995398,0.8284765854243005,0.2858929877579292,0.666,362.557,Success
run_101,1436.5920914972835,M5,6371000.0,5.972e+24,100000.0,105.09181722359695,98.42290257616128,0.19379213936432466,0.666,361.824,Success
run_102,420.193433429265,M5,6371000.0,5.972e+24,100000.0,44.33759294780312,32832.81791496741,0.015780601323209666,0.666,275.485,Success
run_105,1839.2109055515355,M5,6371000.0,5.972e+24,100000.0,1176.42886959755,0.21222184022599425,0.08542161500457975,0.666,386.262,Success
run_104,501.63708312657997,M5,6371000.0,5.972e+24,100000.0,368.33420770409805,413.22451551763794,0.07896775778926088,0.666,279.658,Success
run_103,639.1756787942729,M5,6371000.0,5.972e+24,100000.0,86823.21638298516,27818.086820639317,0.23158815021262077,0.666,308.982,Success
run_107,1675.8372951561298,M5,6371000.0,5.972e+24,100000.0,55.777535407477956,0.11738403343874922,0.34570835552323004,0.666,374.812,Success
run_106,535.3096222995251,M5,6371000.0,5.972e+24,100000.0,2.4082941006581824,73.90158756799586,0.03801162505454458,0.666,282.479,Success
run_108,299.9279403779431,M5,6371000.0,5.972e+24,100000.0,1.9258317366240978,0.16799972812697964,0.4976290987931458,0.666,243.595,Success
run_111,226.48275502810804,M5,6371000.0,5.972e+24,100000.0,5787.690000736857,51.28994861557138,0.29805275189758274,0.666,229.272,Success
run_109,1413.8087899055172,M5,6371000.0,5.972e+24,100000.0,98175.618079042,252.0101480957042,0.08146653160630868,0.666,370.373,Success
run_112,1975.9467802999905,M5,6371000.0,5.972e+24,100000.0,0.11146708445088667,0.16925746418393076,0.25719221004761145,0.666,390.355,Success
run_110,877.0753803201741,M5,6371000.0,5.972e+24,100000.0,33345.10726564563,25115.089669947996,0.296365549603706,0.666,331.583,Success
run_113,1598.0728991150675,M5,6371000.0,5.972e+24,100000.0,1.4570770863084288,82.26040600544019,0.03458250413658722,0.666,371.358,Success
run_114,145.24963920628198,M5,6371000.0,5.972e+24,100000.0,11257.00649414739,766.4445199573889,0.4475706379918807,0.666,204.285,Success
run_117,1677.2460470837748,M5,6371000.0,5.972e+24,100000.0,8.80081516382118,49.3645883007282,0.2568399333343544,0.666,375.313,Success
run_116,1801.786324442401,M5,6371000.0,5.972e+24,100000.0,0.27944714613404753,92769.89541857335,0.37188465819082567,0.666,396.622,Success
run_115,1603.0001045963127,M5,6371000.0,5.972e+24,100000.0,0.4962837772121627,82672.92405606309,0.3025908998943525,0.666,385.785,Success
run_118,487.9050108844256,M5,6371000.0,5.972e+24,100000.0,90.77980380864689,2416.9323043718937,0.0029479346964545157,0.666,280.023,Success
run_120,1078.5097740700428,M5,6371000.0,5.972e+24,100000.0,21089.746710218762,0.3137508575096064,0.3127398282477708,0.666,340.265,Success
run_119,595.089311125475,M5,6371000.0,5.972e+24,100000.0,6743.376658352775,7.5556594444591365,0.34626952919641235,0.666,291.634,Success
run_121,1198.4734193152672,M5,6371000.0,5.972e+24,100000.0,31.933757892911537,37.2013540996191,0.4685864973131814,0.666,344.131,Success
run_123,994.3848845587012,M5,6371000.0,5.972e+24,100000.0,0.9855037244843466,61.247638168829916,0.021936581293806597,0.666,329.655,Success
run_122,1670.2317653534435,M5,6371000.0,5.972e+24,100000.0,1474.2589775613096,1.5191985896774416,0.13270541919635004,0.666,377.128,Success
run_124,1405.7170967261882,M5,6371000.0,5.972e+24,100000.0,57.599229106175535,1.464144265637539,0.12026196921043193,0.666,359.214,Success
run_125,691.9661987812224,M5,6371000.0,5.972e+24,100000.0,1826.8229118036468,0.34553931186013914,0.20324209279247152,0.666,302.303,Success
run_126,1755.2373959462045,M5,6371000.0,5.972e+24,100000.0,0.16059580207377266,11854.07757760405,0.34664140875021576,0.666,385.242,Success
run_127,1479.993160713716,M5,6371000.0,5.972e+24,100000.0,15.153924604490932,10.16509996105088,0.3655936355939136,0.666,363.269,Success
run_128,805.768916963191,M5,6371000.0,5.972e+24,100000.0,3211.9230136233123,0.8996455954834751,0.4084979613585022,0.666,313.101,Success
run_130,1045.3206186800885,M5,6371000.0,5.972e+24,100000.0,100.68473194665215,3.7060255790485326,0.06852683201385786,0.666,333.851,Success
run_129,1876.5653459913055,M5,6371000.0,5.972e+24,100000.0,64171.62997359475,3766.441774058709,0.1387036857476064,0.666,399.614,Success
run_133,2028.9005034060726,M5,6371000.0,5.972e+24,100000.0,14.322625999532923,0.7720467243329305,0.206208206914784,0.666,393.295,Success
run_131,1518.1682759755163,M5,6371000.0,5.972e+24,100000.0,11800.655316527322,84725.23552512727,0.19547952506943178,0.666,390.736,Success
run_134,1746.1822584221684,M5,6371000.0,5.972e+24,100000.0,1.379328694114597,42994.72052209062,0.2217569243150722,0.666,392.373,Success
run_132,451.1740621778454,M5,6371000.0,5.972e+24,100000.0,0.7252374962471604,13225.742186605532,0.07633357982165043,0.666,276.874,Success
run_135,1527.9860212295503,M5,6371000.0,5.972e+24,100000.0,7226.0437520926935,2705.1018256246707,0.2341664729256364,0.666,373.389,Success
run_136,169.01970592385646,M5,6371000.0,5.972e+24,100000.0,36.45006406458224,964.9319009940571,0.4526438182010944,0.666,210.416,Success
run_137,794.1724911111265,M5,6371000.0,5.972e+24,100000.0,3.7535426078701515,19248.774819724797,0.34201301701617176,0.666,317.178,Success
run_138,268.9605095695184,M5,6371000.0,5.972e+24,100000.0,76.89635610326243,9.647051753827352,0.4423299289852283,0.666,237.033,Success
run_139,1593.4251927018101,M5,6371000.0,5.972e+24,100000.0,79.06463938360729,18475.925153524666,0.12931978416264686,0.666,381.832,Success
run_142,701.9353220314448,M5,6371000.0,5.972e+24,100000.0,0.11874407401226475,0.20291579404072232,0.3873645029720508,0.666,301.33,Success
run_141,1179.8826493503568,M5,6371000.0,5.972e+24,100000.0,68.55643098800002,53183.81697667878,0.1427805234914025,0.666,357.877,Success
run_140,1225.7284584438173,M5,6371000.0,5.972e+24,100000.0,55028.54278857519,1534.0138414398125,0.3988784509745069,0.666,352.368,Success
run_143,1393.7517187768992,M5,6371000.0,5.972e+24,100000.0,918.6730607842118,751.2335997065524,0.3018216979248304,0.666,360.196,Success
run_144,173.62858126987712,M5,6371000.0,5.972e+24,100000.0,71550.43737017685,0.9259716194478139,0.10666783314174436,0.666,216.976,Success
run_145,199.14203727160816,M5,6371000.0,5.972e+24,100000.0,272.1720248616918,0.15432614480263207,0.04078772726105999,0.666,220.702,Success
run_146,1170.895125893525,M5,6371000.0,5.972e+24,100000.0,42.471779882628844,823.8346822635758,0.3957169360409955,0.666,343.132,Success
run_147,995.7360997861952,M5,6371000.0,5.972e+24,100000.0,1.9074113948190465,0.21770381946167364,0.05553444592200592,0.666,329.016,Success
run_148,637.777427192584,M5,6371000.0,5.972e+24,100000.0,72762.85695923641,39.8527779128235,0.003869021085404249,0.666,302.689,Success
run_149,1646.8291398516667,M5,6371000.0,5.972e+24,100000.0,5542.906282912786,2.299260526981298,0.47324028317457983,0.666,373.987,Success
run_150,1181.808394902493,M5,6371000.0,5.972e+24,100000.0,191.94245478726324,28.468572863599718,0.08987495798424862,0.666,344.763,Success
run_151,696.2217561295716,M5,6371000.0,5.972e+24,100000.0,0.12254493125191575,58451.5471446145,0.015345072155037385,0.666,313.737,Success
run_152,1256.480725286151,M5,6371000.0,5.972e+24,100000.0,10.23614458333359,204.647459898375,0.44115462555191726,0.666,348.321,Success
run_153,1635.4302921469027,M5,6371000.0,5.972e+24,100000.0,0.5325242794304944,12424.350871972103,0.286566410879176,0.666,379.617,Success
run_154,386.6706785170622,M5,6371000.0,5.972e+24,100000.0,41653.8739755685,0.14251982628023482,0.35475019896043225,0.666,263.876,Success
run_155,616.1533279575722,M5,6371000.0,5.972e+24,100000.0,0.3480197858887661,294.6638795154453,0.36900718310221625,0.666,291.8,Success
run_157,1501.5523399170136,M5,6371000.0,5.972e+24,100000.0,461.930731747461,0.10917582413161894,0.24151364834829533,0.666,365.637,Success
run_156,1136.65752167031,M5,6371000.0,5.972e+24,100000.0,0.14406447360031338,63.942704305000554,0.2889834216750335,0.666,340.246,Success
run_158,1782.673477886466,M5,6371000.0,5.972e+24,100000.0,10.608193377489915,35.47719283224239,0.030015263891661377,0.666,381.554,Success
run_159,1708.4397694323416,M5,6371000.0,5.972e+24,100000.0,5.07505355641107,1.544820612088639,0.38294234732908744,0.666,376.437,Success
run_160,1167.8566729640195,M5,6371000.0,5.972e+24,100000.0,36.775668453466054,9125.805236607732,0.16295517111605318,0.666,349.883,Success
run_161,660.6790090966426,M5,6371000.0,5.972e+24,100000.0,114.96038531359376,6.132208171999218,0.3302338262252425,0.666,297.132,Success
run_162,800.3688533381385,M5,6371000.0,5.972e+24,100000.0,3374.773664441872,15.406023623145922,0.19911945488099567,0.666,314.322,Success
run_163,707.4933555390422,M5,6371000.0,5.972e+24,100000.0,0.30466341200032176,128.3972831877537,0.4776244972386505,0.666,301.368,Success
run_165,1719.59013113371,M5,6371000.0,5.972e+24,100000.0,2.5050311652109207,951.9890586047603,0.09061816993315205,0.666,380.403,Success
run_164,1360.9872008640991,M5,6371000.0,5.972e+24,100000.0,0.344604035029718,16295.054385194295,0.23963186806421577,0.666,363.995,Success
run_166,727.0106207025883,M5,6371000.0,5.972e+24,100000.0,2.912616145861085,0.8486956616613605,0.15880313451718214,0.666,304.152,Success
run_167,601.4674500516996,M5,6371000.0,5.972e+24,100000.0,0.15615421908573252,24.348742832178914,0.020158199555974685,0.666,290.395,Success
run_168,808.4073356843398,M5,6371000.0,5.972e+24,100000.0,1.7930430404969664,124.83872360465871,0.41518341861410024,0.666,312.007,Success
run_169,1344.388831126565,M5,6371000.0,5.972e+24,100000.0,16092.028350974204,1.8597494822711087,0.10800852861365909,0.666,360.825,Success
run_170,375.0995284343794,M5,6371000.0,5.972e+24,100000.0,0.10951631831902561,85.01934048339314,0.27925555467032304,0.666,257.853,Success
run_171,1826.9296273466252,M5,6371000.0,5.972e+24,100000.0,235.60717918695858,6.496364798743496,0.22957098208734075,0.666,383.91,Success
run_172,1269.6694103690604,M5,6371000.0,5.972e+24,100000.0,0.8539890256702083,15996.48086098808,0.21434147961394667,0.666,357.959,Success
run_175,180.84546549533056,M5,6371000.0,5.972e+24,100000.0,152.66098325562203,0.1362422685966174,0.38861167316849865,0.666,214.891,Success
run_173,1496.6938105187382,M5,6371000.0,5.972e+24,100000.0,9.236414275854322,5.943056711818383,0.24966551588498642,0.666,364.469,Success
run_174,887.0750329722315,M5,6371000.0,5.972e+24,100000.0,670.7602097512566,280.48174129097737,0.005940803386518501,0.666,322.882,Success
run_176,1709.8712367818184,M5,6371000.0,5.972e+24,100000.0,2296.5513214788944,0.29761569761689,0.05713548667752781,0.666,380.224,Success
run_177,1843.437537781977,M5,6371000.0,5.972e+24,100000.0,5973.661099138506,5432.53207462204,0.4189786882739789,0.666,388.479,Success
run_178,1608.022785146817,M5,6371000.0,5.972e+24,100000.0,69.66598742596642,1.1740475177645617,0.3706734537408556,0.666,370.929,Success
run_179,825.6148602537754,M5,6371000.0,5.972e+24,100000.0,2.676538768043946,0.2106568907025089,0.12394513304441648,0.666,313.953,Success
run_180,659.3083965104939,M5,6371000.0,5.972e+24,100000.0,0.14320712108180422,1127.7283844560448,0.2689562430643896,0.666,298.228,Success
run_181,950.0959960542186,M5,6371000.0,5.972e+24,100000.0,86.14869414498355,0.24547972236389223,0.4879853712922952,0.666,324.777,Success
run_185,656.9197601222929,M5,6371000.0,5.972e+24,100000.0,0.25691912407143314,54.56241168121203,0.0926495727245131,0.666,296.995,Success
run_182,838.3196538439878,M5,6371000.0,5.972e+24,100000.0,1.0008944633912118,14.188470493756697,0.24787128448253323,0.666,315.239,Success
run_183,279.75563997321603,M5,6371000.0,5.972e+24,100000.0,10352.014285898797,2082.8441919630873,0.2045859998968436,0.666,244.354,Success
run_184,1312.291937231438,M5,6371000.0,5.972e+24,100000.0,6.961675077629682,122.70449232099241,0.31915734260442147,0.666,352.874,Success
run_186,251.38958917858903,M5,6371000.0,5.972e+24,100000.0,0.2974970736446995,514.449934582462,0.14993524144962186,0.666,234.448,Success
run_187,1788.5719832771163,M5,6371000.0,5.972e+24,100000.0,293.45023799476394,9961.259354398228,0.05001004914204662,0.666,392.856,Success
run_189,235.5426541323754,M5,6371000.0,5.972e+24,100000.0,869.5556527254327,0.5926811186812257,0.19190224596595767,0.666,230.46,Success
run_188,477.6507135385493,M5,6371000.0,5.972e+24,100000.0,1.5309361910036998,440.29075854406585,0.28845106618902244,0.666,274.393,Success
run_191,1459.297744583953,M5,6371000.0,5.972e+24,100000.0,3.3485255910514,14.833205971094607,0.352433503502544,0.666,361.98,Success
run_190,504.88281354318593,M5,6371000.0,5.972e+24,100000.0,47233.181713269616,31.68905399268125,0.32557903254182535,0.666,282.521,Success
run_195,1245.5721501877981,M5,6371000.0,5.972e+24,100000.0,0.8979927196060181,23.06215398210585,0.46506051521141617,0.666,347.567,Success
run_193,756.376790580549,M5,6371000.0,5.972e+24,100000.0,2.0843275034946283,11091.02919565038,0.24643395063073928,0.666,313.005,Success
run_192,937.3890290307841,M5,6371000.0,5.972e+24,100000.0,817.5759330729035,3.3248223812784365,0.4765750759379159,0.666,323.633,Success
run_194,2016.8570804793967,M5,6371000.0,5.972e+24,100000.0,1.5955720794456123,8430.566488375613,0.3425607960176561,0.666,398.004,Success
run_196,484.5690397352755,M5,6371000.0,5.972e+24,100000.0,5478.404734245502,15306.887179897256,0.16829656858527983,0.666,284.952,Success
run_197,1377.106780720974,M5,6371000.0,5.972e+24,100000.0,17204.60716541917,16.026602023703568,0.10223987850785289,0.666,363.354,Success
run_198,1163.272181681162,M5,6371000.0,5.972e+24,100000.0,122.14381842052752,1.9846855938192525,0.027297979999859598,0.666,343.025,Success
run_199,1797.4071196222194,M5,6371000.0,5.972e+24,100000.0,3.549843008067332,275.827309492224,0.12610231464329053,0.666,383.092,Success
run_201,721.8515305166508,M5,6371000.0,5.972e+24,100000.0,504.9085250662554,65329.53597013695,0.3166919683179349,0.666,315.229,Success
run_200,1790.048826314917,M5,6371000.0,5.972e+24,100000.0,1382.4200188655016,10.28496977867603,0.031373322514044295,0.666,384.339,Success
run_204,1417.2341552060313,M5,6371000.0,5.972e+24,100000.0,2.6041129912973493,1326.5819165826567,0.31792584875993224,0.666,361.184,Success
run_205,1727.8927427526698,M5,6371000.0,5.972e+24,100000.0,7.172733981521602,4.38569054053449,0.23664759671348795,0.666,377.783,Success
run_202,967.6077645490398,M5,6371000.0,5.972e+24,100000.0,6.906331372468283,312.77156565078855,0.27894751857532313,0.666,327.463,Success
run_203,1127.0391222046737,M5,6371000.0,5.972e+24,100000.0,4612.172388815738,69246.32551372141,0.12334010481320828,0.666,360.557,Success
run_206,216.82320535933235,M5,6371000.0,5.972e+24,100000.0,765.1034584489018,521.5094621950459,0.2681456782944702,0.666,226.122,Success
run_207,1857.718082341753,M5,6371000.0,5.972e+24,100000.0,17.987980147403572,7320.629401792999,0.2844190113650891,0.666,390.694,Success
run_208,564.844293407655,M5,6371000.0,5.972e+24,100000.0,11.66616585879841,0.12175090665396925,0.20910204885966321,0.666,285.597,Success
run_209,1817.7347582916832,M5,6371000.0,5.972e+24,100000.0,128.25193220394834,35659.638501643116,0.3878902241885404,0.666,392.814,Success
run_210,429.40331936814755,M5,6371000.0,5.972e+24,100000.0,0.13231665872149376,308.33403372123604,0.43686939364579863,0.666,266.036,Success
run_211,885.0297561789023,M5,6371000.0,5.972e+24,100000.0,926.4725504908621,3605.7531570262236,0.37977048424043125,0.666,322.119,Success
run_213,1015.5894628528494,M5,6371000.0,5.972e+24,100000.0,529.5113107194738,42.626257644919455,0.01108480268409568,0.666,332.868,Success
run_215,373.021076931124,M5,6371000.0,5.972e+24,100000.0,0.23453336154996313,320.4556434504676,0.02334316408729599,0.666,258.784,Success
run_212,304.1059894736416,M5,6371000.0,5.972e+24,100000.0,20741.339430253935,0.17142858827380378,0.19493820945701773,0.666,248.521,Success
run_214,147.5352524920112,M5,6371000.0,5.972e+24,100000.0,0.19276737163064628,5.374296376342769,0.45553749510162617,0.666,203.884,Success
