Run_ID,Instellation (W/m^2),Spectral_Type,R_Planet (m),M_Planet (kg),P_Surface (Pa),x_CO2,x_H2O,Albedo,Recirculation_Factor,Surface_Temp (K),Status
run_23,1634.3972722077085,G2,6371000.0,5.972e+24,190202.08566158815,0.25621331486112014,9.327947325676619e-06,0.05064418768634001,0.25,300.284,Success
run_22,255.4027698271698,G2,6371000.0,5.972e+24,147344.3350474699,0.00099896940257672,0.007079694858032101,0.22815161545121412,0.25,185.349,Success
run_24,1441.899478181403,G2,6371000.0,5.972e+24,518996.28700933355,0.13624091005571828,0.003856144944926357,0.18185039854860768,0.25,297.38,Success
run_25,604.9725009842202,G2,6371000.0,5.972e+24,36087.16773674314,0.014218752166959687,0.01469604061205455,0.2613109897170051,0.25,228.074,Success
run_26,599.4036543509861,G2,6371000.0,5.972e+24,38806.12049964372,1.131869241156655e-06,0.003247941608040006,0.2585046629901356,0.25,226.876,Success
run_27,1401.8687043672933,G2,6371000.0,5.972e+24,289525.39587789774,0.0051877028668662626,0.02451111674387265,0.1761497637802411,0.25,292.35,Success
run_29,2499.9195510992145,G2,6371000.0,5.972e+24,94532.90117966534,0.10690463983226518,8.379334230955086e-05,0.2259011884511016,0.25,328.419,Success
run_28,635.8303679806736,G2,6371000.0,5.972e+24,99737.51751345843,0.34187158957055763,0.12468666106548153,0.33850689761499203,0.25,236.04,Success
run_30,1984.7303156801652,G2,6371000.0,5.972e+24,280142.14928387414,0.0001278218565529577,0.009516650712819211,0.16693047154258323,0.25,313.041,Success
run_31,1376.4331088883255,G2,6371000.0,5.972e+24,162639.26059430442,0.771733824167791,0.04018311031211725,0.39742622718952547,0.25,286.534,Success
run_33,1507.1473218589897,G2,6371000.0,5.972e+24,29594.316051139736,8.506711180939745e-05,4.61984584657164e-05,0.4451716707569971,0.25,285.468,Success
run_32,1116.6353239831783,G2,6371000.0,5.972e+24,171162.13038881042,0.0005506954815984195,0.13934001357208822,0.2777713427465629,0.25,273.995,Success
run_34,2478.6001423206,G2,6371000.0,5.972e+24,48917.96539227583,3.1957832099254897e-06,0.0004992965924672388,0.35062197253934685,0.25,323.343,Success
run_35,345.4725969611634,G2,6371000.0,5.972e+24,165750.4383173994,9.873494362467087e-06,3.0990994625754052e-06,0.17873112030830846,0.25,197.682,Success
run_36,2064.784809299221,G2,6371000.0,5.972e+24,712725.9397332418,0.0017356035675755383,0.023265976519868847,0.3708375484818034,0.25,326.259,Success
run_37,411.8857724437893,G2,6371000.0,5.972e+24,21441.61977404869,2.103895267077777e-06,1.7470201851237636e-05,0.0009942573796041443,0.25,206.489,Success
run_38,220.71959268923763,G2,6371000.0,5.972e+24,421827.6888487263,0.00766059956363831,0.009845696133352637,0.42663195669775333,0.25,179.711,Success
run_39,1570.2383223605384,G2,6371000.0,5.972e+24,19320.380213774322,8.102482347394714e-05,0.03360698482021401,0.4549477737590745,0.25,287.748,Success
run_40,2426.37441476201,G2,6371000.0,5.972e+24,28729.566297937094,0.003840708341339161,0.047471935653367915,0.18431423491968763,0.25,323.59,Success
run_41,2519.542149698299,G2,6371000.0,5.972e+24,50119.35185344745,0.7363210511302132,0.7881747886972443,0.13835214681486946,0.25,340.848,Success
run_42,1661.5005357925083,G2,6371000.0,5.972e+24,475463.5772985224,0.01580753987759562,0.22597705799784007,0.19501969565153782,0.25,327.391,Success
run_43,2652.6759919461956,G2,6371000.0,5.972e+24,12100.558978915718,0.06511619964678575,0.5958643959742366,0.20114629544464965,0.25,331.808,Success
run_44,2016.6577430296188,G2,6371000.0,5.972e+24,44298.61358445578,0.04314839654443078,3.0147269301573406e-05,0.25797698669364516,0.25,308.405,Success
run_45,2581.4083322342835,G2,6371000.0,5.972e+24,30835.693050469286,0.0008720029606679376,0.0008064102774794096,0.4218849374564864,0.25,326.52,Success
run_47,2563.625388478732,G2,6371000.0,5.972e+24,27646.64965221341,0.000980812634347028,1.2767157666304723e-06,0.02199749533129936,0.25,326.391,Success
run_46,2492.942479499197,G2,6371000.0,5.972e+24,502020.05560507707,1.561000839370609e-05,0.7368350938602152,0.4455965432113614,0.25,355.191,Success
run_48,820.3260056612303,G2,6371000.0,5.972e+24,127612.06871710523,9.362560608867118e-06,6.177783173877081e-05,0.06749310147763389,0.25,245.609,Success
run_49,379.09348611671214,G2,6371000.0,5.972e+24,838912.2641522003,2.5364432160252166e-06,1.6147519958849468e-05,0.4604145233004295,0.25,201.341,Success
run_51,1826.480431844553,G2,6371000.0,5.972e+24,29023.237610427117,1.0723700496583674e-05,8.28151343265532e-05,0.35562185862875745,0.25,299.574,Success
run_50,2043.9831375852207,G2,6371000.0,5.972e+24,730749.918158054,0.007426834833516938,2.083918413765989e-06,0.17335941158134474,0.25,314.858,Success
run_53,612.8565618421725,G2,6371000.0,5.972e+24,12497.072134660822,0.00047220534992302703,0.004523535378287614,0.030171239236841365,0.25,228.331,Success
run_52,2189.410162310972,G2,6371000.0,5.972e+24,178655.63847756022,0.00014609719116232217,0.00035346518789983037,0.3945158689548269,0.25,313.252,Success
run_55,1682.0026230542098,G2,6371000.0,5.972e+24,17416.684671750983,1.852903679182341e-05,0.00016679468935039535,0.328912423416414,0.25,293.484,Success
run_54,725.8280301702622,G2,6371000.0,5.972e+24,10507.557342485641,0.07219004630427603,0.004626155699564217,0.4670784069115304,0.25,237.685,Success
run_56,1286.9601055199155,G2,6371000.0,5.972e+24,373296.4367788791,0.010135339375734357,4.476744500506834e-06,0.48415546217555677,0.25,275.89,Success
run_57,1515.454031136386,G2,6371000.0,5.972e+24,453665.1987539812,6.188784099857196e-05,0.00046694295760570597,0.40966681948775396,0.25,285.502,Success
run_58,1419.701252286667,G2,6371000.0,5.972e+24,996758.6336084895,0.007527454269147953,1.2410605478587195e-05,0.2164505469035951,0.25,288.312,Success
